year,total_population,total_monuments,total_exotics,total_conflicts,productivity,is_drought,pop_monument_builder,pop_balanced,pop_reproduction
1046,302.39,5465.830878091863,471.19,860.56,0.656309520367569,0.0,225.55,39.59,37.25
1047,290.78,5424.636489724694,477.72,878.75,0.7401201865133267,0.0,217.61,37.75,35.42
1048,262.13,5380.997923833945,482.57,897.04,0.5731228208190737,1.0,196.94,34.44,30.75
1049,257.17,5340.176637634177,488.99,914.91,0.7195620386206645,0.0,193.89,33.21,30.07
1050,250.6,5301.173653353276,496.34,933.86,0.8067869626061254,0.0,189.22,32.0,29.38
1051,245.0,5261.475404584551,503.1,952.57,0.741541926270874,0.0,185.12,31.07,28.81
1052,240.28,5225.184625692618,511.89,970.01,0.9251284644406386,0.0,181.9,30.23,28.15
1053,234.8,5186.719249985392,519.03,988.14,0.7714732273057464,0.0,177.88,29.54,27.38
1054,229.95,5148.464596612514,526.11,1006.08,0.762146254059842,0.0,174.25,28.94,26.76
1055,225.63,5109.220282542829,532.51,1022.36,0.6798095405949047,0.0,170.78,28.35,26.5
1056,220.97,5071.015237625357,539.31,1040.41,0.7203803962543291,0.0,166.96,27.85,26.16
1057,217.67,5033.798518703237,546.46,1057.59,0.757707897417886,0.0,164.92,27.23,25.52
1058,214.66,4996.790902568329,553.54,1074.9,0.748298024943435,0.0,163.09,26.64,24.93
1059,211.25,4959.480199276471,560.29,1092.16,0.7084235938130028,0.0,160.66,25.85,24.74
1060,208.64,4924.857025688799,568.64,1110.2,0.8487360848289819,0.0,158.67,25.61,24.36
1061,204.87,4890.546696591136,577.03,1127.92,0.847664658040696,0.0,155.93,25.19,23.75
1062,275.28,4983.5062581754555,583.84,1146.45,0.7030636750165766,0.0,181.04,38.12,56.12
1063,309.4,5023.516588615825,592.16,1167.59,0.8262610497292416,0.0,194.67,48.44,66.29
1064,475.11,5307.943311504322,600.88,1192.65,0.8664003354439882,0.0,263.23,94.62,117.26
1065,447.11,5274.993548389279,611.13,1217.41,1.0,0.0,247.17,88.94,111.0
1066,424.89,5239.058271010823,619.42,1243.44,0.821594285774298,0.0,233.63,84.31,106.95
1067,367.38,5197.593261616411,624.16,1268.19,0.5105859845657634,1.0,208.1,72.59,86.69
1068,383.7,5291.473104429969,629.51,1296.28,0.5650890905753149,1.0,209.41,82.62,91.67
1069,366.37,5253.152380227282,636.34,1323.06,0.7001912004925519,0.0,200.68,77.95,87.74
1070,345.14,5216.481561804182,644.12,1351.27,0.7741385509079268,0.0,188.91,73.26,82.97
1071,328.09,5178.272086756759,650.81,1379.13,0.6748880926806083,0.0,179.92,69.08,79.09
1072,311.48,5142.732241858931,658.88,1406.38,0.8040102578401559,0.0,170.71,65.37,75.4
1073,296.05,5105.806016519993,665.92,1434.75,0.714320459926591,0.0,161.49,61.94,72.62
1074,415.59,5302.746208861586,672.83,1464.64,0.703364521796008,0.0,207.45,95.04,113.1
1075,943.77,8040.748173185532,680.29,1496.27,0.6641636210652478,0.0,748.79,88.41,106.57
1076,917.99,7981.808630260824,689.26,1528.11,0.7827246591203958,0.0,733.22,83.45,101.32
1077,1004.94,8132.1228773859175,698.17,1563.11,0.7775590940315945,0.0,761.11,112.0,131.83
1078,1089.09,8270.112122990085,705.98,1599.64,0.7005685208666237,0.0,784.78,138.99,165.32
1079,1041.34,8211.784432565171,715.98,1636.69,0.8461159949589611,0.0,757.08,129.68,154.58
1080,1123.86,8378.08877524994,726.28,1675.54,0.8627054151260887,0.0,783.16,159.51,181.19
1081,975.96,8314.158590883646,733.22,1714.35,0.646848096461375,1.0,700.59,132.83,142.54
1082,997.51,8384.236217000807,742.84,1756.47,0.8329233181523477,0.0,703.36,141.04,153.11
1083,950.63,8320.55761155849,749.88,1798.82,0.6606867993681234,0.0,677.4,131.4,141.83
1084,911.12,8259.29533884741,758.2,1840.98,0.7455509308398831,0.0,656.79,123.16,131.17
1085,803.42,8194.083255447287,763.98,1883.65,0.5747391755495697,1.0,596.47,103.27,103.68
1086,711.77,8130.2381990664535,770.37,1925.12,0.6259555185958863,1.0,540.66,87.51,83.6
1087,690.66,8072.654070126702,780.14,1966.77,0.8712869059436443,0.0,529.67,81.77,79.22
1088,671.2,8014.668762635251,789.52,2008.18,0.833207626695603,0.0,519.46,77.03,74.71
